season,fpl_id,first_name,second_name,full_name,web_name,team_id,element_type
1819,231,Adrien Sebastian,Perruchet Silva,Adrien Sebastian Perruchet Silva,Silva,11,3
1819,232,Fousseni,DiabatÃ©,Fousseni DiabatÃ©,DiabatÃ©,11,3
1819,233,James,Maddison,James Maddison,Maddison,11,3
1819,234,Jamie,Vardy,Jamie Vardy,Vardy,11,4
1819,235,Shinji,Okazaki,Shinji Okazaki,Okazaki,11,4
1819,236,Kelechi,Iheanacho,Kelechi Iheanacho,Iheanacho,11,4
1819,457,Danny,Ward,Danny Ward,Ward,11,1
1819,492,Rachid,Ghezzal,Rachid Ghezzal,Ghezzal,11,3
1819,501,Filip,Benkovic,Filip Benkovic,Benkovic,11,2
1819,515,Ãaglar,SÃ¶yÃ¼ncÃ¼,Ãaglar SÃ¶yÃ¼ncÃ¼,SÃ¶yÃ¼ncÃ¼,11,2
1819,527,Nampalys,Mendy,Nampalys Mendy,Mendy,11,3
1819,558,Josh,Knight,Josh Knight,Knight,11,2
1819,571,Harvey,Barnes,Harvey Barnes,Barnes,11,3
1819,591,Youri,Tielemans,Youri Tielemans,Tielemans,11,3
1819,237,Simon,Mignolet,Simon Mignolet,Mignolet,12,1
1819,238,Loris,Karius,Loris Karius,Karius,12,1
1819,239,Dejan,Lovren,Dejan Lovren,Lovren,12,2
1819,240,Alberto,Moreno,Alberto Moreno,Moreno,12,2
1819,242,Joseph,Gomez,Joseph Gomez,Gomez,12,2
1819,243,Joel,Matip,Joel Matip,Matip,12,2
1819,244,Ragnar,Klavan,Ragnar Klavan,Klavan,12,2
1819,245,Trent,Alexander-Arnold,Trent Alexander-Arnold,Alexander-Arnold,12,2
1819,246,Virgil,van Dijk,Virgil van Dijk,van Dijk,12,2
1819,247,Andrew,Robertson,Andrew Robertson,Robertson,12,2
1819,248,Alex,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,Chamberlain,12,3
1819,249,Jordan,Henderson,Jordan Henderson,Henderson,12,3
1819,250,Adam,Lallana,Adam Lallana,Lallana,12,3
1819,251,Sadio,ManÃ©,Sadio ManÃ©,ManÃ©,12,3
1819,252,Georginio,Wijnaldum,Georginio Wijnaldum,Wijnaldum,12,3
1819,253,Mohamed,Salah,Mohamed Salah,Salah,12,3
1819,254,James,Milner,James Milner,Milner,12,3
1819,255,Fabio Henrique,Tavares,Fabio Henrique Tavares,Fabinho,12,3
1819,256,Naby,Keita,Naby Keita,Keita,12,3
1819,257,Roberto,Firmino,Roberto Firmino,Firmino,12,4
1819,462,Xherdan,Shaqiri,Xherdan Shaqiri,Shaqiri,12,3
1819,468,Alisson,Ramses Becker,Alisson Ramses Becker,Alisson,12,1
1819,472,Daniel,Sturridge,Daniel Sturridge,Sturridge,12,4
1819,543,Divock,Origi,Divock Origi,Origi,12,4
1819,557,Rafael,Camacho,Rafael Camacho,Camacho,12,3
1819,597,Curtis,Jones,Curtis Jones,Jones,12,3
1819,223,Riyad,Mahrez,Riyad Mahrez,Mahrez,13,3
1819,260,Ederson,Santana de Moraes,Ederson Santana de Moraes,Ederson,13,1
1819,261,Claudio,Bravo,Claudio Bravo,Bravo,13,1
1819,262,John,Stones,John Stones,Stones,13,2
1819,263,Vincent,Kompany,Vincent Kompany,Kompany,13,2
1819,264,NicolÃ¡s,Otamendi,NicolÃ¡s Otamendi,Otamendi,13,2
1819,265,Kyle,Walker,Kyle Walker,Walker,13,2
1819,266,Danilo Luiz,da Silva,Danilo Luiz da Silva,Danilo,13,2
1819,267,Benjamin,Mendy,Benjamin Mendy,Mendy,13,2
1819,268,Aymeric,Laporte,Aymeric Laporte,Laporte,13,2
1819,177,Cenk,Tosun,Cenk Tosun,Tosun,8,4
1819,269,Fabian,Delph,Fabian Delph,Delph,13,2
1819,270,Raheem,Sterling,Raheem Sterling,Sterling,13,3
1819,271,David,Silva,David Silva,David Silva,13,3
1819,272,Fernando,Luiz Rosa,Fernando Luiz Rosa,Fernandinho,13,3
1819,273,Kevin,De Bruyne,Kevin De Bruyne,De Bruyne,13,3
1819,274,Ilkay,GÃ¼ndogan,Ilkay GÃ¼ndogan,GÃ¼ndogan,13,3
1819,275,Leroy,SanÃ©,Leroy SanÃ©,SanÃ©,13,3
1819,276,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,13,3
1819,277,Phil,Foden,Phil Foden,Foden,13,3
1819,278,Brahim,Diaz,Brahim Diaz,Diaz,13,3
1819,279,Oleksandr,Zinchenko,Oleksandr Zinchenko,Zinchenko,13,3
1819,280,Sergio,AgÃ¼ero,Sergio AgÃ¼ero,AgÃ¼ero,13,4
1819,281,Gabriel Fernando,de Jesus,Gabriel Fernando de Jesus,Jesus,13,4
1819,529,Arijanet,Muric,Arijanet Muric,Muric,13,1
1819,604,Philippe,Sandler,Philippe Sandler,Sandler,13,2
1819,282,David,de Gea,David de Gea,de Gea,14,1
1819,283,Sergio,Romero,Sergio Romero,Romero,14,1
1819,284,Chris,Smalling,Chris Smalling,Smalling,14,2
1819,285,Phil,Jones,Phil Jones,Jones,14,2
1819,286,Luke,Shaw,Luke Shaw,Shaw,14,2
1819,287,Marcos,Rojo,Marcos Rojo,Rojo,14,2
1819,288,Antonio,Valencia,Antonio Valencia,Valencia,14,2
1819,289,Matteo,Darmian,Matteo Darmian,Darmian,14,2
1819,290,Daley,Blind,Daley Blind,Blind,14,2
1819,291,Eric,Bailly,Eric Bailly,Bailly,14,2
1819,292,Victor,LindelÃ¶f,Victor LindelÃ¶f,LindelÃ¶f,14,2
1819,293,Ashley,Young,Ashley Young,Young,14,2
1819,294,JosÃ© Diogo,Dalot Teixeira,JosÃ© Diogo Dalot Teixeira,Dalot,14,2
1819,295,Alexis,SÃ¡nchez,Alexis SÃ¡nchez,SÃ¡nchez,14,3
1819,296,Nemanja,Matic,Nemanja Matic,Matic,14,3
1819,297,Juan,Mata,Juan Mata,Mata,14,3
1819,298,Marouane,Fellaini,Marouane Fellaini,Fellaini,14,3
1819,299,Ander,Herrera,Ander Herrera,Herrera,14,3
1819,300,Jesse,Lingard,Jesse Lingard,Lingard,14,3
1819,301,Anthony,Martial,Anthony Martial,Martial,14,3
1819,302,Paul,Pogba,Paul Pogba,Pogba,14,3
1819,303,Scott,McTominay,Scott McTominay,McTominay,14,3
1819,304,Frederico,Rodrigues de Paula Santos,Frederico Rodrigues de Paula Santos,Fred,14,3
1819,305,Marcus,Rashford,Marcus Rashford,Rashford,14,4
1819,306,Romelu,Lukaku,Romelu Lukaku,Lukaku,14,4
1819,481,Andreas,Pereira,Andreas Pereira,Pereira,14,3
1819,520,Lee,Grant,Lee Grant,Grant,14,1
1819,568,Angel,Gomes,Angel Gomes,Gomes,14,3
1819,602,James,Garner,James Garner,Garner,14,3
1819,603,Tahith,Chong,Tahith Chong,Chong,14,3
1819,608,Mason,Greenwood,Mason Greenwood,Greenwood,14,4
1819,307,Robert,Elliot,Robert Elliot,Elliot,15,1
1819,308,Karl,Darlow,Karl Darlow,Darlow,15,1
1819,309,Martin,Dubravka,Martin Dubravka,Dubravka,15,1
1819,310,DeAndre,Yedlin,DeAndre Yedlin,Yedlin,15,2
1819,311,Ciaran,Clark,Ciaran Clark,Clark,15,2
1819,312,Jamaal,Lascelles,Jamaal Lascelles,Lascelles,15,2
1819,313,Paul,Dummett,Paul Dummett,Dummett,15,2
1819,314,Florian,Lejeune,Florian Lejeune,Lejeune,15,2
1819,315,Javier,Manquillo,Javier Manquillo,Manquillo,15,2
1819,316,Chancel,Mbemba,Chancel Mbemba,Mbemba,15,2
1819,317,Matt,Ritchie,Matt Ritchie,Ritchie,15,3
1819,318,Jonjo,Shelvey,Jonjo Shelvey,Shelvey,15,3
1819,319,Mohamed,DiamÃ©,Mohamed DiamÃ©,DiamÃ©,15,3
1819,320,Christian,Atsu,Christian Atsu,Atsu,15,3
1819,321,Jacob,Murphy,Jacob Murphy,Murphy,15,3
1819,322,Mikel,Merino,Mikel Merino,Merino,15,3
1819,323,Isaac,Hayden,Isaac Hayden,Hayden,15,3
1819,324,Sung-yueng,Ki,Sung-yueng Ki,Ki Sung-yueng,15,3
1819,325,Dwight,Gayle,Dwight Gayle,Gayle,15,4
1819,326,Ayoze,PÃ©rez,Ayoze PÃ©rez,PÃ©rez,15,4
1819,327,Jose Luis,Mato SanmartÃ­n,Jose Luis Mato SanmartÃ­n,Joselu,15,4
1819,458,Robert Kenedy,Nunes do Nascimento,Robert Kenedy Nunes do Nascimento,Kenedy,15,3
1819,482,Fabian,SchÃ¤r,Fabian SchÃ¤r,SchÃ¤r,15,2
1819,488,Yoshinori,Muto,Yoshinori Muto,Muto,15,4
1819,493,SalomÃ³n,RondÃ³n,SalomÃ³n RondÃ³n,RondÃ³n,15,4
1819,516,Federico,FernÃ¡ndez,Federico FernÃ¡ndez,FernÃ¡ndez,15,2
1819,530,Jamie,Sterry,Jamie Sterry,Sterry,15,2
1819,531,Sean,Longstaff,Sean Longstaff,Longstaff,15,3
1819,553,Frederick,Woodman,Frederick Woodman,Woodman,15,1
1819,577,Callum,Roberts,Callum Roberts,Roberts,15,3
1819,587,Miguel,AlmirÃ³n,Miguel AlmirÃ³n,AlmirÃ³n,15,3
1819,588,Antonio,Barreca,Antonio Barreca,Barreca,15,2
1819,622,Kelland,Watts,Kelland Watts,Watts,15,3
1819,623,Lewis,Cass,Lewis Cass,Cass,15,2
1819,258,Danny,Ings,Danny Ings,Ings,16,4
1819,328,Alex,McCarthy,Alex McCarthy,McCarthy,16,1
1819,329,Fraser,Forster,Fraser Forster,Forster,16,1
1819,330,Ryan,Bertrand,Ryan Bertrand,Bertrand,16,2
1819,331,Maya,Yoshida,Maya Yoshida,Yoshida,16,2
1819,332,CÃ©dric,Soares,CÃ©dric Soares,CÃ©dric,16,2
1819,333,Jack,Stephens,Jack Stephens,Stephens,16,2
1819,334,Sam,McQueen,Sam McQueen,McQueen,16,2
1819,335,Jan,Bednarek,Jan Bednarek,Bednarek,16,2
1819,336,Wesley,Hoedt,Wesley Hoedt,Hoedt,16,2
1819,337,Steven,Davis,Steven Davis,Davis,16,3
1819,338,James,Ward-Prowse,James Ward-Prowse,Ward-Prowse,16,3
1819,339,Oriol,Romeu Vidal,Oriol Romeu Vidal,Oriol Romeu,16,3
1819,340,Pierre-Emile,HÃ¸jbjerg,Pierre-Emile HÃ¸jbjerg,HÃ¸jbjerg,16,3
1819,341,Sofiane,Boufal,Sofiane Boufal,Boufal,16,3
1819,342,Joshua,Sims,Joshua Sims,Sims,16,3
1819,343,Nathan,Redmond,Nathan Redmond,Redmond,16,3
1819,344,Mario,Lemina,Mario Lemina,Lemina,16,3
1819,345,Stuart,Armstrong,Stuart Armstrong,Armstrong,16,3
1819,346,Mohamed,Elyounoussi,Mohamed Elyounoussi,Elyounoussi,16,3
1819,347,Shane,Long,Shane Long,Long,16,4
1819,348,Charlie,Austin,Charlie Austin,Austin,16,4
1819,349,Manolo,Gabbiadini,Manolo Gabbiadini,Gabbiadini,16,4
1819,350,Guido,Carrillo,Guido Carrillo,Carrillo,16,4
1819,452,Angus,Gunn,Angus Gunn,Gunn,16,1
1819,463,Jannik,Vestergaard,Jannik Vestergaard,Vestergaard,16,2
1819,479,Matt,Targett,Matt Targett,Targett,16,2
1819,550,Michael,Obafemi,Michael Obafemi,Obafemi,16,4
1819,556,Yan,Valery,Yan Valery,Valery,16,2
1819,562,Tyreke,Johnson,Tyreke Johnson,Johnson,16,3
1819,565,Kayne,Ramsay,Kayne Ramsay,Ramsay,16,2
1819,570,Callum,Slattery,Callum Slattery,Slattery,16,3
1819,574,Sam,Gallagher,Sam Gallagher,Gallagher,16,4
1819,595,Alfie,Jones,Alfie Jones,Jones,16,2
1819,351,Hugo,Lloris,Hugo Lloris,Lloris,17,1
1819,352,Michel,Vorm,Michel Vorm,Vorm,17,1
1819,353,Toby,Alderweireld,Toby Alderweireld,Alderweireld,17,2
1819,354,Danny,Rose,Danny Rose,Rose,17,2
1819,355,Jan,Vertonghen,Jan Vertonghen,Vertonghen,17,2
1819,356,Ben,Davies,Ben Davies,Davies,17,2
1819,357,Kieran,Trippier,Kieran Trippier,Trippier,17,2
1819,358,Kyle,Walker-Peters,Kyle Walker-Peters,Walker-Peters,17,2
1819,359,Davinson,SÃ¡nchez,Davinson SÃ¡nchez,SÃ¡nchez,17,2
1819,360,Serge,Aurier,Serge Aurier,Aurier,17,2
1819,361,Eric,Dier,Eric Dier,Dier,17,3
1819,362,Mousa,DembÃ©lÃ©,Mousa DembÃ©lÃ©,DembÃ©lÃ©,17,3
1819,363,Erik,Lamela,Erik Lamela,Lamela,17,3
1819,364,Christian,Eriksen,Christian Eriksen,Eriksen,17,3
1819,365,Bamidele,Alli,Bamidele Alli,Alli,17,3
1819,366,Victor,Wanyama,Victor Wanyama,Wanyama,17,3
1819,367,Heung-Min,Son,Heung-Min Son,Son,17,3
1819,368,Harry,Winks,Harry Winks,Winks,17,3
1819,369,Moussa,Sissoko,Moussa Sissoko,Sissoko,17,3
1819,370,Lucas,Rodrigues Moura da Silva,Lucas Rodrigues Moura da Silva,Lucas Moura,17,3
1819,371,Fernando,Llorente,Fernando Llorente,Llorente,17,4
1819,372,Harry,Kane,Harry Kane,Kane,17,4
1819,497,Georges-KÃ©vin,Nkoudou,Georges-KÃ©vin Nkoudou,Nkoudou,17,3
1819,523,Luke,Amos,Luke Amos,Amos,17,3
1819,536,Paulo,Gazzaniga,Paulo Gazzaniga,Gazzaniga,17,1
1819,538,Alfie,Whiteman,Alfie Whiteman,Whiteman,17,1
1819,540,Oliver,Skipp,Oliver Skipp,Skipp,17,3
1819,549,Juan,Foyth,Juan Foyth,Foyth,17,2
1819,561,Timothy,Eyoma,Timothy Eyoma,Eyoma,17,2
1819,578,Kazaiah,Sterling,Kazaiah Sterling,Sterling,17,4
1819,612,George,Marsh,George Marsh,Marsh,17,3
1819,614,Vincent,Janssen,Vincent Janssen,Janssen,17,4
1819,373,Heurelho,Gomes,Heurelho Gomes,Gomes,18,1
1819,374,Pontus,Dahlberg,Pontus Dahlberg,Dahlberg,18,1
1819,375,Younes,Kaboul,Younes Kaboul,Kaboul,18,2
1819,376,Craig,Cathcart,Craig Cathcart,Cathcart,18,2
1819,377,Sebastian,PrÃ¶dl,Sebastian PrÃ¶dl,PrÃ¶dl,18,2
1819,378,JosÃ©,Holebas,JosÃ© Holebas,Holebas,18,2
1819,379,Miguel,Britos,Miguel Britos,Britos,18,2
1819,380,Christian,Kabasele,Christian Kabasele,Kabasele,18,2
1819,381,Daryl,Janmaat,Daryl Janmaat,Janmaat,18,2
1819,382,Adrian,Mariappa,Adrian Mariappa,Mariappa,18,2
1819,383,Francisco,FemenÃ­a Far,Francisco FemenÃ­a Far,Kiko FemenÃ­a,18,2
1819,384,Marvin,Zeegelaar,Marvin Zeegelaar,Zeegelaar,18,2
1819,385,Marc,Navarro,Marc Navarro,Navarro,18,2
1819,386,Adam,Masina,Adam Masina,Masina,18,2
1819,387,Nathaniel,Chalobah,Nathaniel Chalobah,Chalobah,18,3
1819,388,Tom,Cleverley,Tom Cleverley,Cleverley,18,3
1819,389,Etienne,Capoue,Etienne Capoue,Capoue,18,3
1819,390,Abdoulaye,DoucourÃ©,Abdoulaye DoucourÃ©,DoucourÃ©,18,3
1819,391,Roberto,Pereyra,Roberto Pereyra,Pereyra,18,3
1819,392,Will,Hughes,Will Hughes,Hughes,18,3
1819,394,Gerard,Deulofeu,Gerard Deulofeu,Deulofeu,18,3
1819,395,Andre,Gray,Andre Gray,Gray,18,4
1819,396,Troy,Deeney,Troy Deeney,Deeney,18,4
1819,397,Stefano,Okaka,Stefano Okaka,Okaka,18,4
1819,398,Jerome,Sinclair,Jerome Sinclair,Sinclair,18,4
1819,445,Ben,Foster,Ben Foster,Foster,18,1
1819,446,Ken,Sema,Ken Sema,Sema,18,3
1819,517,Domingos,Quina,Domingos Quina,Quina,18,3
1819,524,Isaac,Success Ajayi,Isaac Success Ajayi,Success,18,4
1819,544,Ben,Wilmot,Ben Wilmot,Wilmot,18,2
1819,554,Adalberto,PeÃ±aranda,Adalberto PeÃ±aranda,PeÃ±aranda,18,4
1819,399,AdriÃ¡n,San Miguel del Castillo,AdriÃ¡n San Miguel del Castillo,AdriÃ¡n,19,1
1819,400,Lukasz,Fabianski,Lukasz Fabianski,Fabianski,19,1
1819,402,Aaron,Cresswell,Aaron Cresswell,Cresswell,19,2
1819,403,Angelo,Ogbonna,Angelo Ogbonna,Ogbonna,19,2
1819,404,Sam,Byram,Sam Byram,Byram,19,2
1819,405,Pablo,Zabaleta,Pablo Zabaleta,Zabaleta,19,2
1819,406,Declan,Rice,Declan Rice,Rice,19,2
1819,407,Reece,Oxford,Reece Oxford,Oxford,19,2
1819,426,Romain,SaÃ¯ss,Romain SaÃ¯ss,SaÃ¯ss,20,2
1819,427,Ryan,Bennett,Ryan Bennett,Bennett,20,2
1819,428,Danny,Batth,Danny Batth,Batth,20,2
1819,429,Roderick Jefferson,GonÃ§alves Miranda,Roderick Jefferson GonÃ§alves Miranda,Miranda,20,2
1819,430,Conor,Coady,Conor Coady,Coady,20,2
1819,431,RÃºben GonÃ§alo,Silva Nascimento Vinagre,RÃºben GonÃ§alo Silva Nascimento Vinagre,Vinagre,20,2
1819,432,Diogo,Jota,Diogo Jota,Jota,20,3
1819,433,RÃºben Diogo,da Silva Neves,RÃºben Diogo da Silva Neves,Neves,20,3
1819,434,Ivan,Cavaleiro,Ivan Cavaleiro,Cavaleiro,20,3
1819,435,HÃ©lder,Costa,HÃ©lder Costa,Costa,20,3
1819,436,Bright,Enobakhare,Bright Enobakhare,Enobakhare,20,3
1819,437,RaÃºl,JimÃ©nez,RaÃºl JimÃ©nez,JimÃ©nez,20,4
1819,438,Bonatini Lohner Maia,Bonatini,Bonatini Lohner Maia Bonatini,Bonatini,20,4
1819,448,Morgan,Gibbs-White,Morgan Gibbs-White,Gibbs-White,20,3
1819,449,Rafa,Mir,Rafa Mir,Mir,20,4
1819,454,Rui Pedro,dos Santos PatrÃ­cio,Rui Pedro dos Santos PatrÃ­cio,PatrÃ­cio,20,1
1819,475,JoÃ£o Filipe Iria,Santos Moutinho,JoÃ£o Filipe Iria Santos Moutinho,Moutinho,20,3
1819,483,Jonathan,Castro Otto,Jonathan Castro Otto,Jonny,20,2
1819,500,Adama,TraorÃ©,Adama TraorÃ©,TraorÃ©,20,3
1819,519,Leander,Dendoncker,Leander Dendoncker,Dendoncker,20,3
1819,525,Kortney,Hause,Kortney Hause,Hause,20,2
1819,555,Ryan John,Giles,Ryan John Giles,Giles,20,3
1819,567,Max,Kilman,Max Kilman,Kilman,20,2
1819,596,Cameron,John,Cameron John,John,20,2
1920,23,James,Chester,James Chester,Chester,2,2
1920,24,Neil,Taylor,Neil Taylor,Taylor,2,2
1920,25,Kortney,Hause,Kortney Hause,Hause,2,2
1920,26,Jonathan,Kodjia,Jonathan Kodjia,Kodjia,2,4
1920,27,Ãrjan,Nyland,Ãrjan Nyland,Nyland,2,1
1920,28,Conor,Hourihane,Conor Hourihane,Hourihane,2,3
1920,29,Jack,Grealish,Jack Grealish,Grealish,2,3
1920,30,Anwar,El Ghazi,Anwar El Ghazi,El Ghazi,2,3
1920,31,John,McGinn,John McGinn,McGinn,2,3
1920,32,Andre,Green,Andre Green,Green,2,3
1920,33,Birkir,Bjarnason,Birkir Bjarnason,Bjarnason,2,3
1920,34,Keinan,Davis,Keinan Davis,Davis,2,3
1920,35,Henri,Lansbury,Henri Lansbury,Lansbury,2,3
1920,36,JosÃ© Ignacio,Peleteiro Romallo,JosÃ© Ignacio Peleteiro Romallo,Jota,2,3
1920,94,Tom,Heaton,Tom Heaton,Heaton,2,1
1920,120,Daniel,Drinkwater,Daniel Drinkwater,Drinkwater,2,3
1920,309,Matt,Targett,Matt Targett,Targett,2,2
1920,428,Wesley,Moraes,Wesley Moraes,Wesley,2,4
1920,429,Jed,Steer,Jed Steer,Steer,2,1
1920,445,Tyrone,Mings,Tyrone Mings,Mings,2,2
1920,452,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Konsa,2,2
1920,455,Bjorn,Engels,Bjorn Engels,Engels,2,2
1920,458,FrÃ©dÃ©ric,Guilbert,FrÃ©dÃ©ric Guilbert,Guilbert,2,2
1920,465,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed Ibrahim Hassan,TrÃ©zÃ©guet,2,3
1920,470,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Douglas Luiz,2,3
1920,474,Lovre,Kalinic,Lovre Kalinic,Kalinic,2,1
1920,491,Marvelous,Nakamba,Marvelous Nakamba,Nakamba,2,3
1920,600,Indiana,Vassilev,Indiana Vassilev,Vassilev,2,3
1920,603,JosÃ©,Reina,JosÃ© Reina,Reina,2,1
1920,613,Mbwana,Samatta,Mbwana Samatta,Samatta,2,4
1920,623,Borja,GonzÃ¡lez TomÃ¡s,Borja GonzÃ¡lez TomÃ¡s,BastÃ³n,2,4
1920,659,Kaine,Hayden,Kaine Hayden,Hayden,2,3
1920,58,Steve,Cook,Steve Cook,Steve Cook,3,2
1920,59,Nathan,AkÃ©,Nathan AkÃ©,AkÃ©,3,2
1920,60,Charlie,Daniels,Charlie Daniels,Daniels,3,2
1920,61,Chris,Mepham,Chris Mepham,Mepham,3,2
1920,62,Simon,Francis,Simon Francis,Francis,3,2
1920,63,Adam,Smith,Adam Smith,Adam Smith,3,2
1920,64,Lloyd,Kelly,Lloyd Kelly,Kelly,3,2
1920,65,Diego,Rico,Diego Rico,Rico,3,2
1920,66,Jack,Simpson,Jack Simpson,Simpson,3,2
1920,67,Callum,Wilson,Callum Wilson,Callum Wilson,3,4
1920,68,Joshua,King,Joshua King,King,3,4
1920,69,Dominic,Solanke,Dominic Solanke,Solanke,3,4
1920,71,Sam,Surridge,Sam Surridge,Surridge,3,4
1920,72,Asmir,Begovic,Asmir Begovic,Begovic,3,1
1920,73,Artur,Boruc,Artur Boruc,Boruc,3,1
1920,74,Mark,Travers,Mark Travers,Travers,3,1
1920,75,Ryan,Fraser,Ryan Fraser,Fraser,3,3
1920,76,David,Brooks,David Brooks,Brooks,3,3
1920,77,Junior,Stanislas,Junior Stanislas,Stanislas,3,3
1920,78,Jordon,Ibe,Jordon Ibe,Ibe,3,3
1920,79,Lewis,Cook,Lewis Cook,Lewis Cook,3,3
1920,80,Andrew,Surman,Andrew Surman,Surman,3,3
1920,81,Dan,Gosling,Dan Gosling,Gosling,3,3
1920,82,Jefferson,Lerma,Jefferson Lerma,Lerma,3,3
1920,446,Jack,Stacey,Jack Stacey,Stacey,3,2
1819,408,Ryan,Fredericks,Ryan Fredericks,Fredericks,19,2
1819,409,Issa,Diop,Issa Diop,Diop,19,2
1819,410,Arthur,Masuaku,Arthur Masuaku,Masuaku,19,3
1819,411,Mark,Noble,Mark Noble,Noble,19,3
1819,413,Pedro,Obiang,Pedro Obiang,Obiang,19,3
1819,414,Manuel,Lanzini,Manuel Lanzini,Lanzini,19,3
1819,415,Michail,Antonio,Michail Antonio,Antonio,19,3
1819,416,Edimilson,Fernandes,Edimilson Fernandes,Fernandes,19,3
1819,417,Marko,Arnautovic,Marko Arnautovic,Arnautovic,19,4
1819,418,Andy,Carroll,Andy Carroll,Carroll,19,4
1819,419,Javier,HernÃ¡ndez BalcÃ¡zar,Javier HernÃ¡ndez BalcÃ¡zar,Chicharito,19,4
1819,420,Jordan,Hugill,Jordan Hugill,Hugill,19,4
1819,447,Jack,Wilshere,Jack Wilshere,Wilshere,19,3
1819,453,Andriy,Yarmolenko,Andriy Yarmolenko,Yarmolenko,19,3
1819,464,FabiÃ¡n,Balbuena,FabiÃ¡n Balbuena,Balbuena,19,2
1819,465,Felipe Anderson,Pereira Gomes,Felipe Anderson Pereira Gomes,Felipe Anderson,19,3
1819,489,Robert,Snodgrass,Robert Snodgrass,Snodgrass,19,3
1920,476,Philip,Billing,Philip Billing,Billing,3,3
1920,492,Arnaut,Danjuma Groeneveld,Arnaut Danjuma Groeneveld,Danjuma,3,3
1920,494,Aaron,Ramsdale,Aaron Ramsdale,Ramsdale,3,1
1920,505,Harry,Wilson,Harry Wilson,Harry Wilson,3,3
1920,564,Christian,Saydee,Christian Saydee,Saydee,3,3
1920,565,Gavin,Kilkenny,Gavin Kilkenny,Kilkenny,3,3
1920,574,Mihai-Alexandru,Dobre,Mihai-Alexandru Dobre,Dobre,3,3
1920,37,Shane,Duffy,Shane Duffy,Duffy,4,2
1920,38,MartÃ­n,Montoya,MartÃ­n Montoya,Montoya,4,2
1920,39,Bernardo,Fernandes da Silva Junior,Bernardo Fernandes da Silva Junior,Bernardo,4,2
1920,40,Leon,Balogun,Leon Balogun,Balogun,4,2
1920,41,GaÃ«tan,Bong,GaÃ«tan Bong,Bong,4,2
1920,42,Lewis,Dunk,Lewis Dunk,Dunk,4,2
1920,43,Matthew,Clarke,Matthew Clarke,Clarke,4,2
1920,44,Glenn,Murray,Glenn Murray,Murray,4,4
1920,45,JÃ¼rgen,Locadia,JÃ¼rgen Locadia,Locadia,4,4
1920,46,Florin,Andone,Florin Andone,Andone,4,4
1920,47,Mathew,Ryan,Mathew Ryan,Ryan,4,1
1920,48,David,Button,David Button,Button,4,1
1920,49,Pascal,GroÃ,Pascal GroÃ,GroÃ,4,3
1920,50,Alireza,Jahanbakhsh,Alireza Jahanbakhsh,Jahanbakhsh,4,3
1920,51,JosÃ© Heriberto,Izquierdo Mena,JosÃ© Heriberto Izquierdo Mena,Izquierdo,4,3
1920,52,Anthony,Knockaert,Anthony Knockaert,Knockaert,4,3
1920,53,Yves,Bissouma,Yves Bissouma,Bissouma,4,3
1920,54,Davy,PrÃ¶pper,Davy PrÃ¶pper,PrÃ¶pper,4,3
1920,55,Solomon,March,Solomon March,March,4,3
1920,56,Beram,Kayal,Beram Kayal,Kayal,4,3
1920,57,Dale,Stephens,Dale Stephens,Stephens,4,3
1920,421,Leandro,Trossard,Leandro Trossard,Trossard,4,3
1920,475,Dan,Burn,Dan Burn,Burn,4,2
1920,493,Adam,Webster,Adam Webster,Webster,4,2
1920,502,Neal,Maupay,Neal Maupay,Maupay,4,4
1920,516,Aaron,Mooy,Aaron Mooy,Mooy,4,3
1920,534,Aaron,Connolly,Aaron Connolly,Connolly,4,4
1920,536,Tudor,Baluta,Tudor Baluta,Baluta,4,2
1920,537,Steven,Alzate,Steven Alzate,Alzate,4,3
1920,546,Ezequiel,Schelotto,Ezequiel Schelotto,Schelotto,4,2
1920,586,Tariq,Lamptey,Tariq Lamptey,Lamptey,4,2
1920,627,Alexis,Mac Allister,Alexis Mac Allister,Mac Allister,4,3
1920,666,Alex,Cochrane,Alex Cochrane,Cochrane,4,2
1920,83,Ben,Mee,Ben Mee,Mee,5,2
1920,84,James,Tarkowski,James Tarkowski,Tarkowski,5,2
1920,85,Matthew,Lowton,Matthew Lowton,Lowton,5,2
1920,86,Phil,Bardsley,Phil Bardsley,Bardsley,5,2
1920,87,Charlie,Taylor,Charlie Taylor,Taylor,5,2
1920,88,Kevin,Long,Kevin Long,Long,5,2
1920,89,Ben,Gibson,Ben Gibson,Gibson,5,2
1920,90,Ashley,Barnes,Ashley Barnes,Barnes,5,4
1920,91,Chris,Wood,Chris Wood,Wood,5,4
1920,92,Matej,Vydra,Matej Vydra,Vydra,5,4
1920,93,Nick,Pope,Nick Pope,Pope,5,1
1920,95,Joe,Hart,Joe Hart,Hart,5,1
1920,96,Johann Berg,Gudmundsson,Johann Berg Gudmundsson,Gudmundsson,5,3
1920,97,Dwight,McNeil,Dwight McNeil,McNeil,5,3
1920,98,Robbie,Brady,Robbie Brady,Brady,5,3
1920,99,Steven,Defour,Steven Defour,Defour,5,3
