player_id,code,team_id,first_name,second_name,player_name,web_name,fbref_name,understat_name,fbref_player_id,understat_player_id,position,position_code,nationality,date_of_birth,status,chance_of_playing_next_round,chance_of_playing_this_round,photo,news,news_added,understat_id
82,437730,18,Antoine,Semenyo,Antoine Semenyo,Solanke,,,,,MID,3,,,a,100,100,437730.jpg,,2025-11-17 13:00:08.045504,11363
478,77794,18,Kieran,Trippier,Kieran Trippier,A.Phillips,,,,,DEF,2,,,u,100,100,77794.jpg,Loaned to Stoke City,2025-11-28 18:30:07.183281,652
479,111773,18,Emil,Krafth,Emil Krafth,Austin,,,,,DEF,2,,,a,0,0,111773.jpg,,2025-11-28 19:00:08.647206,1545
480,101148,18,Jamaal,Lascelles,Jamaal Lascelles,Bentancur,,,,,DEF,2,,,a,0,0,101148.jpg,,2025-12-19 14:00:09.135296,766
481,545477,18,Alex,Murphy,Alex Murphy,Bergvall,,,,,DEF,2,,,i,,,545477.jpg,Ankle injury - Expected back 01 Jun,,12199
482,441024,18,Harrison,Ashby,Harrison Ashby,Bissouma,,,,,DEF,2,,,a,0,0,441024.jpg,,2026-01-15 12:50:45.925899,
483,578512,18,Miodrag,Pivaš,Miodrag Pivaš,Bryan,,,,,DEF,2,,,u,,,578512.jpg,On loan to Girona for the season,,
484,169359,18,Matt,Targett,Matt Targett,Davies,,,,,DEF,2,,,a,0,0,169359.jpg,,2025-09-02 12:49:12.555659,
485,232826,18,Anthony,Gordon,Anthony Gordon,Devine,,,,,MID,3,,,u,100,100,232826.jpg,Loaned to Westerlo,2026-04-18 18:00:09.233762,8150
486,449434,18,Anthony,Elanga,Anthony Elanga,Dragusin,,,,,MID,3,,,i,100,100,449434.jpg,Knee injury - Expected back 01 Jun,2026-01-15 19:30:10.210181,9524
487,201666,18,Harvey,Barnes,Harvey Barnes,E.Royal,,,,,MID,3,,,u,,,201666.jpg,Transferred to AC Milan,,6681
488,208706,18,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães Rodriguez Moura,Forster,,,,,MID,3,,,a,100,100,208706.jpg,,2026-02-11 13:00:10.101461,8327
489,114243,18,Jacob,Murphy,Jacob Murphy,Gray,,,,,MID,3,,,a,100,100,114243.jpg,,2026-01-14 01:00:09.974413,6063
490,180974,18,Joelinton Cássio,Apolinário de Lira,Joelinton Cássio Apolinário de Lira,Højbjerg,,,,,MID,3,,,u,0,0,180974.jpg,On loan to Marseille for the season,2026-05-15 09:30:09.697934,87
491,432422,18,Sandro,Tonali,Sandro Tonali,Johnson,,,,,MID,3,,,a,75,75,432422.jpg,,2026-05-17 22:00:09.690694,7958
492,640108,18,Antoñito,Cordero Campillo,Antoñito Cordero Campillo,Kulusevski,,,,,MID,3,,,i,0,0,640108.jpg,Knee injury - Expected back 01 Jun,2025-09-22 21:20:47.006379,
493,180135,18,Sean,Longstaff,Sean Longstaff,Lo Celso,,,,,MID,3,,,u,100,100,180135.jpg,Transferred to Real Betis,2025-11-27 15:30:07.230475,7078
494,200089,18,Joe,Willock,Joe Willock,Maddison,,,,,MID,3,,,i,100,100,200089.jpg,Knee injury - Expected back 01 Jun,2025-08-10 23:30:07.13669,6630
496,564510,18,Garang,Kuol,Garang Kuol,Reguilón,,,,,MID,3,,,a,0,0,564510.jpg,,2025-09-22 21:20:47.021681,
497,547719,18,Lewis,Miley,Lewis Miley,Richarlison,,,,,MID,3,,,a,0,0,547719.jpg,,2026-05-06 11:00:09.926175,11386
498,461484,18,Joe,White,Joe White,Romero,,,,,MID,3,,,i,0,0,461484.jpg,Toe Injury - Expected back 01 Jun,2026-01-15 12:50:45.940034,
499,219168,18,Alexander,Isak,Alexander Isak,P.M.Sarr,,,,,FWD,4,,,a,100,75,219168.jpg,,2026-05-16 17:00:09.636721,5232
500,538207,18,William,Osula,William Osula,Scarlett,,,,,FWD,4,,,a,100,100,538207.jpg,,2025-11-06 09:30:08.761577,9556
502,85633,18,Matz,Sels,Matz Sels,Solomon,,,,,GK,1,,,u,100,100,85633.jpg,Season long loan to Leeds United,2026-02-02 00:30:11.021589,6903
503,475123,18,Carlos Miguel,dos Santos Pereira,Carlos Miguel dos Santos Pereira,Son,,,,,GK,1,,,d,0,0,475123.jpg,Foot injury - 25% chance of playing,2025-08-20 13:32:34.630338,
504,224068,18,Matt,Turner,Matt Turner,Spence,,,,,GK,1,,,a,0,0,224068.jpg,,2025-08-11 01:18:09.881299,
505,227444,18,Nikola,Milenković,Nikola Milenković,Udogie,,,,,DEF,2,,,a,,,227444.jpg,,,6174
506,575476,18,Murillo,Costa dos Santos,Murillo Costa dos Santos,Van de Ven,,,,,DEF,2,,,a,0,0,575476.jpg,,2026-04-17 15:00:07.756447,12123
507,159506,18,Ola,Aina,Ola Aina,Veliz,,,,,DEF,2,,,u,75,75,159506.jpg,Loaned to Espanyol,2026-05-01 15:00:10.424158,725
509,451432,18,David,Mota Veiga Teixeira do Carmo,David Mota Veiga Teixeira do Carmo,Werner,,,,,DEF,2,,,d,0,0,451432.jpg,Hamstring injury - 25% chance of playing,2025-09-02 13:08:17.187888,
510,575458,18,Jair,Paula da Cunha Filho,Jair Paula da Cunha Filho,Whiteman,,,,,DEF,2,,,a,100,100,575458.jpg,,2026-04-25 11:00:08.798557,13779
609,462116,18,Jean-Clair,Todibo,Jean-Clair Todibo,Lankshear,,,,,DEF,2,,,u,100,100,462116.jpg,Loaned to West Bromwich Albion,2026-03-23 08:30:08.757802,6816
683,201895,18,Omar,Alderete,Omar Alderete,Olusesi,,,,,DEF,2,,,a,50,50,201895.jpg,,2026-05-17 22:00:09.922866,8986
684,465642,18,Malick,Thiaw,Malick Thiaw,Hardy,,,,,DEF,2,,,a,,,465642.jpg,,,8378
699,230046,18,Douglas Luiz,Soares de Paulo,Douglas Luiz Soares de Paulo,Dorrington,,,,,MID,3,,,u,100,100,230046.jpg,Loaned to Aberdeen,2025-11-01 18:30:08.443766,6122
700,616077,18,Max,Dowman,Max Dowman,King,,,,,MID,3,,,a,100,100,616077.jpg,,2025-12-10 00:00:08.266774,13872
716,500151,18,Nicolò,Savona,Nicolò Savona,Kinsky,,,,,DEF,2,,,a,0,0,500151.jpg,,2026-01-29 23:00:10.460624,12905
717,493362,18,Xavi,Simons,Xavi Simons,Yang,,,,,MID,3,,,u,0,0,493362.jpg,Loaned to Queens Park Rangers,2026-04-25 22:30:09.604362,8700
729,560441,18,Luis Eduardo,Soares da Silva,Luis Eduardo Soares da Silva,Ajayi,,,,,DEF,2,,,a,0,0,560441.jpg,,2026-02-08 15:58:23.390743,
760,519440,18,Wellity,Lucky,Wellity Lucky,Cassanova,,,,,DEF,2,,,a,,,519440.jpg,,,
767,605319,18,Luke,Rawlings,Luke Rawlings,Danso,,,,,MID,3,,,a,,,605319.jpg,,,
768,664015,18,Leon,Routh,Leon Routh,Tel,,,,,DEF,2,,,a,,,664015.jpg,,,
123,244858,19,Fábio,Freitas Gouveia Carvalho,Fábio Freitas Gouveia Carvalho,Ferguson,,,,,MID,3,,,a,0,0,244858.jpg,,2025-11-28 19:00:08.330112,9501
511,485047,19,Felipe,Rodrigues da Silva,Felipe Rodrigues da Silva,Álvarez,,,,,DEF,2,,,a,,,485047.jpg,,,13068
512,204822,19,Omar,Richards,Omar Richards,Antonio,,,,,DEF,2,,,i,0,0,204822.jpg,Leg injury - Unknown return date,2025-09-02 12:23:02.662537,
513,549067,19,Zach,Abbott,Zach Abbott,Areola,,,,,DEF,2,,,a,100,100,549067.jpg,,2026-05-04 20:30:09.679391,13306
580,242898,3,Brennan,Johnson,Brennan Johnson,Huijsen,,,,,MID,3,,,a,,,242898.jpg,,,10760
649,476502,4,Boubacar,Traoré,Boubacar Traoré,Meghoma,,,,,MID,3,,,u,0,0,476502.jpg,Loaned to Preston North End,2025-07-25 14:53:52.740212,
516,209046,19,Callum,Hudson-Odoi,Callum Hudson-Odoi,Coufal,,,,,MID,3,,,a,0,0,209046.jpg,,2026-04-17 15:00:07.779445,6456
517,215379,19,Elliot,Anderson,Elliot Anderson,Cresswell,,,,,MID,3,,,a,100,100,215379.jpg,,2026-04-17 22:00:08.137765,9154
519,250199,19,Nicolás,Domínguez,Nicolás Domínguez,Earthy,,,,,MID,3,,,u,100,100,250199.jpg,Loaned to Bristol City,2025-12-15 01:30:08.723436,8252
521,210462,19,Ibrahim,Sangaré,Ibrahim Sangaré,Fabianski,,,,,MID,3,,,a,100,100,210462.jpg,,2026-04-25 11:00:08.815293,5722
523,569014,19,Eric,da Silva Moreira,Eric da Silva Moreira,Ings,,,,,MID,3,,,a,100,100,569014.jpg,,2025-09-02 12:23:02.683095,
524,495161,19,Marko,Stamenić,Marko Stamenić,Kilman,,,,,MID,3,,,a,0,0,495161.jpg,,2025-08-20 13:32:34.645399,
525,60689,19,Chris,Wood,Chris Wood,Kudus,,,,,FWD,4,,,a,100,100,60689.jpg,,2026-04-17 15:00:07.788346,4456
526,482973,19,Igor Jesus,Maciel da Cruz,Igor Jesus Maciel da Cruz,L.Guilherme,,,,,FWD,4,,,a,100,100,482973.jpg,,2026-01-23 16:00:07.578702,13778
527,210156,19,Taiwo,Awoniyi,Taiwo Awoniyi,L.Paquetá,,,,,FWD,4,,,a,100,100,210156.jpg,,2025-11-20 17:00:08.462155,7814
528,232571,19,Anthony,Patterson,Anthony Patterson,Mavropanos,,,,,GK,1,,,a,0,0,232571.jpg,,2026-02-02 13:42:27.821481,
529,74854,19,Simon,Moore,Simon Moore,N.Aguerd,,,,,GK,1,,,u,100,100,74854.jpg,On loan to Real Sociedad for the season,2026-04-10 14:00:09.100432,
530,490000,19,Blondy,Nna Noukeu,Blondy Nna Noukeu,Souček,,,,,GK,1,,,a,0,0,490000.jpg,,2026-01-19 15:39:01.997919,
531,223827,19,Daniel,Ballard,Daniel Ballard,Ward-Prowse,,,,,DEF,2,,,a,100,0,223827.jpg,,2026-05-02 17:00:09.308083,13715
576,548308,19,Ashley,Phillips,Ashley Phillips,Irving,,,,,DEF,2,,,a,0,0,548308.jpg,,2025-07-25 14:55:41.438809,
587,227127,19,Yves,Bissouma,Yves Bissouma,Summerville,,,,,MID,3,,,i,100,100,227127.jpg,Hamstring injury - Expected back 01 Jun,2026-03-13 15:00:09.881349,5609
588,550839,19,Wilson,Odobert,Wilson Odobert,G.Rodríguez,,,,,MID,3,,,a,0,0,550839.jpg,,2026-02-11 13:00:10.283271,10822
589,235674,19,Manor,Solomon,Manor Solomon,Füllkrug,,,,,MID,3,,,a,0,0,235674.jpg,,2025-09-02 13:17:42.731308,
654,247412,19,Jørgen,Strand Larsen,Jørgen Strand Larsen,C.Soler,,,,,FWD,4,,,a,100,100,247412.jpg,,2025-10-03 14:00:09.236895,11070
677,485337,19,Evann,Guessand,Evann Guessand,Scarles,,,,,MID,3,,,a,100,100,485337.jpg,,2026-04-10 14:30:09.300491,8006
204,250735,20,Darko,Churlinov,Darko Churlinov,Johnstone,,,,,MID,3,,,i,0,0,250735.jpg,Knock - Unknown return date,2025-09-02 12:51:25.524903,
533,220684,20,Aji,Alese,Aji Alese,Aït-Nouri,,,,,DEF,2,,,a,0,0,220684.jpg,,2025-07-21 10:00:05.007315,
534,232820,20,Joe,Anderson,Joe Anderson,B.Traore,,,,,DEF,2,,,a,0,0,232820.jpg,,2026-01-19 15:39:02.01663,
535,461195,20,Dennis,Cirkin,Dennis Cirkin,Bellegarde,,,,,DEF,2,,,a,100,100,461195.jpg,,2026-02-23 01:30:11.067246,8537
536,477547,20,Leo Fuhr,Hjelde,Leo Fuhr Hjelde,Bentley,,,,,DEF,2,,,a,0,0,477547.jpg,,2026-02-02 23:16:50.069434,
537,492066,20,Niall,Huggins,Niall Huggins,Chiquinho,,,,,DEF,2,,,u,0,0,492066.jpg,Season long loan to RCD Mallorca,2025-09-02 13:34:00.250364,
538,514613,20,Zak,Johnson,Zak Johnson,Chirewa,,,,,DEF,2,,,u,0,0,514613.jpg,Loaened to Derby County,2026-01-15 12:51:52.939823,
539,167512,20,Luke,O'Nien,Luke O'Nien,Chiwome,,,,,DEF,2,,,i,100,100,167512.jpg,Knee injury - Expected back 01 Jun,2025-12-06 20:30:09.638471,14099
540,465702,20,Timothée,Pembélé,Timothée Pembélé,Cundle,,,,,DEF,2,,,u,0,0,465702.jpg,Loaned to Millwall,2026-01-07 10:24:08.787432,
541,434399,20,Reinildo,Mandava,Reinildo Mandava,Cunha,,,,,DEF,2,,,a,100,100,434399.jpg,,2026-02-20 16:00:09.473685,7432
542,519634,20,Jenson,Seelt,Jenson Seelt,Dawson,,,,,DEF,2,,,a,0,0,519634.jpg,,2025-09-02 13:40:22.421351,13714
543,535818,20,Simon,Adingra,Simon Adingra,Doherty,,,,,MID,3,,,a,0,0,535818.jpg,,2026-02-02 23:16:50.111189,11710
544,547027,20,Habib,Diarra,Habib Diarra,Doyle,,,,,MID,3,,,a,100,100,547027.jpg,,2025-12-20 23:30:08.955091,9767
545,124165,20,Patrick,Roberts,Patrick Roberts,Fábio Silva,,,,,MID,3,,,u,0,0,124165.jpg,Season long loan to Las Palmas,2025-09-02 13:33:32.438579,925
546,626844,20,Milan,Aleksić,Milan Aleksić,Fraser,,,,,MID,3,,,u,100,100,626844.jpg,Loaned to Zulte Waregem,2025-09-08 09:11:30.805435,
547,484420,20,Enzo,Le Fée,Enzo Le Fée,Gonzalez,,,,,MID,3,,,i,100,100,484420.jpg,Knee injury - Unknown return date,2026-03-14 22:00:10.393282,8651
548,461199,20,Romaine,Mundle,Romaine Mundle,Guedes,,,,,MID,3,,,a,0,0,461199.jpg,,2026-02-23 01:30:11.163434,11461
549,223336,20,Dan,Neil,Dan Neil,H.Bueno,,,,,MID,3,,,u,0,0,223336.jpg,Loaned to Feyenoord,2026-01-27 16:48:20.506094,13720
550,215460,20,Ian,Poveda-Ocampo,Ian Poveda-Ocampo,Hee Chan,,,,,MID,3,,,a,,,215460.jpg,,,
551,554197,20,Chris,Rigg,Chris Rigg,Hodge,,,,,MID,3,,,u,,,554197.jpg,Season long to Huddersfield Town,,13719
552,577669,20,Noah,Sadiki,Noah Sadiki,Hoever,,,,,MID,3,,,u,100,100,577669.jpg,Loaned to Auxerre,2025-12-13 14:30:11.905086,13716
553,549912,20,Chemsdine,Talbi,Chemsdine Talbi,J.Gomes,,,,,MID,3,,,a,0,0,549912.jpg,,2026-05-22 18:00:09.668006,13717
554,477851,20,Abdoullah,Ba,Abdoullah Ba,José Sá,,,,,MID,3,,,a,,,477851.jpg,,,
555,171422,20,Alan,Browne,Alan Browne,Kalajdžić,,,,,MID,3,,,i,0,0,171422.jpg,Knee injury - Unknown return date,2025-09-02 13:31:41.354124,
556,458297,20,Pierre,Ekwah Elimby,Pierre Ekwah Elimby,King,,,,,MID,3,,,a,0,0,458297.jpg,,2025-08-14 14:03:00.702056,
557,547410,20,Harrison,Jones,Harrison Jones,Mario Jr.,,,,,MID,3,,,u,,,547410.jpg,Loaned to Galatasaray,,
558,493837,20,Jay,Matete,Jay Matete,Mosquera,,,,,MID,3,,,i,0,0,493837.jpg,Knee injury - Expected back 01 Jun,2026-01-15 12:51:24.5263,
559,500696,20,Nectarios,Triantis,Nectarios Triantis,N.Semedo,,,,,MID,3,,,a,0,0,500696.jpg,,2025-09-22 21:19:57.15751,
561,564406,20,Eliezer,Mayenda Dossou,Eliezer Mayenda Dossou,Pedro Lima,,,,,FWD,4,,,a,,,564406.jpg,,,13718
562,611975,20,Ahmed,Abdullahi,Ahmed Abdullahi,Podence,,,,,FWD,4,,,u,,,611975.jpg,Transferred to Al-Shabab,,
563,551153,20,Luís Hemir,Silva Semedo,Luís Hemir Silva Semedo,R.Gomes,,,,,FWD,4,,,a,0,0,551153.jpg,,2025-09-22 21:17:57.534387,
564,440955,20,Nazarii,Rusyn,Nazarii Rusyn,S.Bueno,,,,,FWD,4,,,a,0,0,440955.jpg,,2025-09-05 08:56:38.449926,
565,184254,20,Guglielmo,Vicario,Guglielmo Vicario,Sarabia,,,,,GK,1,,,a,100,100,184254.jpg,,2026-03-23 08:30:08.692447,8858
840,567119,20,Shumaira,Mheuka,Shumaira Mheuka,Holman,,,,,FWD,4,,,a,,,567119.jpg,,,13476
566,214572,20,Brandon,Austin,Brandon Austin,Strand Larsen,,,,,GK,1,,,a,,,214572.jpg,,,
597,212319,1,Richarlison,de Andrade,Richarlison de Andrade,Lewis-Skelly,,,,,FWD,4,,,a,100,100,212319.jpg,,2026-01-11 18:30:11.144475,6026
598,552427,2,Will,Lankshear,Will Lankshear,Bogarde,,,,,FWD,4,,,a,0,0,552427.jpg,,2025-08-11 01:18:54.659436,
120,513418,5,Kevin,Schade,Kevin Schade,Dunk,,,,,MID,3,,,a,100,100,513418.jpg,,2026-02-02 00:30:10.30343,9156
668,84450,5,Granit,Xhaka,Granit Xhaka,Cahill,,,,,MID,3,,,a,100,100,84450.jpg,,2026-01-24 19:00:09.277794,204
714,470313,5,Nick,Woltemade,Nick Woltemade,Gómez,,,,,FWD,4,,,a,100,100,470313.jpg,,2026-03-03 10:30:08.702662,8117
520,243345,19,Lewis,O'Brien,Lewis O'Brien,Emerson,,,,,MID,3,,,a,0,0,243345.jpg,,2025-07-25 14:55:12.030109,
567,485055,20,Antonín,Kinský,Antonín Kinský,Toti,,,,,GK,1,,,a,,,485055.jpg,,,13348
642,184754,20,Hwang,Hee-chan,Hwang Hee-chan,André,,,,,MID,3,,,a,100,100,184754.jpg,,2026-02-07 22:00:09.311834,8845
655,449988,20,Fábio,Soares Silva,Fábio Soares Silva,Forbs,,,,,FWD,4,,,a,0,0,449988.jpg,,2025-09-02 13:11:07.488555,
664,86873,20,Benjamin,Lecomte,Benjamin Lecomte,Pond,,,,,GK,1,,,a,,,86873.jpg,,,
682,497949,20,David,Møller Wolfe,David Møller Wolfe,Edozie,,,,,DEF,2,,,a,,,497949.jpg,,,13740
711,646243,20,Andre,Harriman-Annous,Andre Harriman-Annous,Okoduwa,,,,,MID,3,,,a,,,646243.jpg,,,
720,488213,20,Tolu,Arokodare,Tolu Arokodare,Agbadou,,,,,FWD,4,,,a,,,488213.jpg,,,8875
751,590035,20,Yusuf,Akhamrich,Yusuf Akhamrich,Pereira,,,,,MID,3,,,a,0,0,590035.jpg,,2026-01-26 15:57:58.935998,
784,704232,20,George,Brierley,George Brierley,Mané,,,,,MID,3,,,a,,,704232.jpg,,,
794,494307,5,Max,Alleyne,Max Alleyne,Freddie Simmonds,,,,,DEF,2,,,a,100,100,494307.jpg,,2026-02-15 00:30:07.266104,13298
12,206325,1,Oleksandr,Zinchenko,Oleksandr Zinchenko,Nwaneri,,,,,DEF,2,,,a,0,0,206325.jpg,,2026-02-04 16:19:07.883535,2958
805,469130,6,Lorenzo,Lucca,Lorenzo Lucca,Assignon,,,,,FWD,4,,,a,,,469130.jpg,,,11936
58,226944,2,Boubacar,Kamara,Boubacar Kamara,Watkins,,,,,MID,3,,,a,0,0,226944.jpg,,2026-05-08 15:30:09.019486,5789
737,631786,2,Jonah,Kusi-Asare,Jonah Kusi-Asare,Emery,,,,,FWD,4,,,a,0,0,631786.jpg,,2026-05-22 19:00:08.300926,13262
687,606774,3,Remy,Rees-Dottin,Remy Rees-Dottin,Winterburn,,,,,MID,3,,,a,,,606774.jpg,,,
109,194010,4,Rico,Henry,Rico Henry,Valdimarsson,,,,,DEF,2,,,a,0,0,194010.jpg,,2026-03-04 10:30:07.977466,9679
661,510663,4,Hugo,Ekitiké,Hugo Ekitiké,Yogane,,,,,FWD,4,,,u,0,0,510663.jpg,Loaned to Exeter City,2026-04-15 00:30:07.637512,8995
685,242882,5,Bafodé,Diakité,Bafodé Diakité,Slater,,,,,DEF,2,,,a,100,100,242882.jpg,,2025-09-13 21:30:08.47299,7268
19,444145,9,Gabriel,Martinelli Silva,Gabriel Martinelli Silva,Smith Rowe,,,,,MID,3,,,a,100,100,444145.jpg,,2025-12-24 02:30:10.584394,7752
800,699989,10,Djiamgone Jocelin Ta,Bi,Djiamgone Jocelin Ta Bi,Tom Taylor,,,,,MID,3,,,a,100,100,699989.jpg,,2026-02-22 23:00:10.20731,14460
292,224967,11,Vitalii,Mykolenko,Vitalii Mykolenko,Golding,,,,,DEF,2,,,a,100,100,224967.jpg,,2026-01-31 20:30:09.340646,10291
293,512462,11,Jake,O'Brien,Jake O'Brien,Hermansen,,,,,DEF,2,,,i,100,100,512462.jpg,Groin Injury - Expected back 01 Jun,2026-02-11 13:00:09.843762,12014
294,59949,11,Séamus,Coleman,Séamus Coleman,Iversen,,,,,DEF,2,,,a,100,100,59949.jpg,,2026-03-02 16:30:08.454682,585
296,243571,11,Nathan,Patterson,Nathan Patterson,Kristiansen,,,,,DEF,2,,,a,100,100,243571.jpg,,2025-10-17 14:30:10.578096,10292
297,496178,11,Roman,Dixon,Roman Dixon,Marcal,,,,,DEF,2,,,u,0,0,496178.jpg,Loaned to De Graafschap,2026-02-06 22:52:17.815306,
298,474907,11,Reece,Welch,Reece Welch,Mavididi,,,,,DEF,2,,,i,,,474907.jpg,Muscle injury - Expected back 01 Jun,,
299,440993,11,Iliman,Ndiaye,Iliman Ndiaye,McAteer,,,,,MID,3,,,a,100,100,440993.jpg,,2026-03-28 10:30:09.575067,9307
300,433154,11,Dwight,McNeil,Dwight McNeil,Ndidi,,,,,MID,3,,,a,,,433154.jpg,,,6756
635,483081,11,Rodrigo,Martins Gomes,Rodrigo Martins Gomes,El Khannouss,,,,,DEF,2,,,a,100,100,483081.jpg,,2025-10-31 09:00:09.735105,12756
435,461537,16,Dermot,Mee,Dermot Mee,Mighten,,,,,GK,1,,,u,,,461537.jpg,Season long loan to Port Vale,,
689,623110,18,Seung-Soo,Park,Seung-Soo Park,Williams-Barnett,,,,,MID,3,,,u,,,623110.jpg,U18 team,,
686,611922,19,Rio,Ngumoha,Rio Ngumoha,Mayers,,,,,MID,3,,,a,,,611922.jpg,,,13692
812,515046,11,Melker,Ellborg,Melker Ellborg,Koumas,,,,,GK,1,,,a,,,515046.jpg,,,14425
813,536661,11,Nilson,Angulo,Nilson Angulo,Mrozek,,,,,MID,3,,,a,100,100,536661.jpg,,2026-03-14 22:00:10.584103,14424
814,470315,13,Luca,Netz,Luca Netz,Wright,,,,,DEF,2,,,a,,,470315.jpg,,,8401
633,490721,1,Hugo,Bueno López,Hugo Bueno López,Merino,,,,,DEF,2,,,a,100,100,490721.jpg,,2025-12-19 14:30:09.734923,10140
762,672492,2,Joél,Drakes-Thomas,Joél Drakes-Thomas,M.Asensio,,,,,MID,3,,,a,,,672492.jpg,,,14263
128,428580,5,Frank,Onyeka,Frank Onyeka,Igor,,,,,MID,3,,,a,0,0,428580.jpg,,2026-02-02 23:18:34.199775,9681
135,216646,5,Yoane,Wissa,Yoane Wissa,Minteh,,,,,FWD,4,,,a,100,100,216646.jpg,,2026-02-15 00:30:06.766337,5786
137,533710,5,Iwan,Morgan,Iwan Morgan,Moder,,,,,FWD,4,,,u,0,0,533710.jpg,Loaned to Feyenoord,2026-01-02 18:38:50.184481,
595,499726,5,Callum,Olusesi,Callum Olusesi,Gruda,,,,,MID,3,,,a,,,499726.jpg,,,13224
161,474120,6,Julio,Enciso Espínola,Julio Enciso Espínola,Chukwuemeka,,,,,MID,3,,,u,0,0,474120.jpg,Loaned to Borussia Dortmund,2025-08-10 18:00:05.470138,
168,536916,6,Facundo,Buonanotte,Facundo Buonanotte,Enzo,,,,,MID,3,,,a,100,100,536916.jpg,,2026-05-09 21:00:09.692031,11362
771,519913,6,Tyler,Fletcher,Tyler Fletcher,Amougou,,,,,MID,3,,,a,,,519913.jpg,,,14272
160,592031,7,Yankuba,Minteh,Yankuba Minteh,Chilwell,,,,,MID,3,,,d,100,100,592031.jpg,Illness - 75% chance of playing,2025-12-31 00:00:09.377936,12759
724,247955,8,Lutsharel,Geertruida,Lutsharel Geertruida,Sherif,,,,,DEF,2,,,a,,,247955.jpg,,,13064
586,570526,9,Lucas,Bergvall,Lucas Bergvall,J.Cuenca,,,,,MID,3,,,a,100,100,570526.jpg,,2026-01-21 21:30:07.66344,12912
604,109533,9,Emerson,Palmieri dos Santos,Emerson Palmieri dos Santos,King,,,,,DEF,2,,,a,0,0,109533.jpg,,2025-09-02 13:30:06.113081,
304,490094,11,Tim,Iroegbunam,Tim Iroegbunam,Stolarczyk,,,,,MID,3,,,a,100,100,490094.jpg,,2026-01-13 19:00:09.517466,9554
796,232787,11,Conor,Gallagher,Conor Gallagher,Olabade Aluko,,,,,MID,3,,,a,100,100,232787.jpg,,2026-03-13 15:00:09.984,9040
755,576628,13,Shea,Lacey,Shea Lacey,Marmoush,,,,,MID,3,,,a,100,100,576628.jpg,,2026-01-11 22:30:11.118984,14198
673,154296,14,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Fitzgerald,,,,,MID,3,,,a,100,100,154296.jpg,,2026-03-11 00:30:09.904194,10715
745,640419,14,Jun'ai,Byfield,Jun'ai Byfield,Amorim,,,,,DEF,2,,,a,,,640419.jpg,,,14134
404,211975,15,Manuel,Akanji,Manuel Akanji,Kelly,,,,,DEF,2,,,u,0,0,211975.jpg,Loaned to Juventus,2025-09-02 13:32:35.738667,
596,154566,16,Dominic,Solanke-Mitchell,Dominic Solanke-Mitchell,Jota Silva,,,,,FWD,4,,,a,100,100,154566.jpg,,2026-04-25 22:30:09.551266,1679
515,222531,17,Morgan,Gibbs-White,Morgan Gibbs-White,Cornet,,,,,MID,3,,,u,100,100,222531.jpg,Loaned to Genoa,2026-05-04 20:30:09.700005,6857
804,616221,17,João Victor,de Souza Menezes,João Victor de Souza Menezes,Moore,,,,,DEF,2,,,a,,,616221.jpg,,,14410
495,153127,18,Isaac,Hayden,Isaac Hayden,Pedro Porro,,,,,MID,3,,,a,0,0,153127.jpg,,2025-08-11 01:17:33.103826,
514,90585,19,Willy,Boly,Willy Boly,Bowen,,,,,DEF,2,,,a,0,0,90585.jpg,,2026-02-12 13:30:09.114918,
2,109745,1,Kepa,Arrizabalaga Revuelta,Kepa Arrizabalaga Revuelta,G.Jesus,,,,,GK,1,,,i,,,109745.jpg,Knee injury - Expected back 01 Jun,,5061
6,462424,1,William,Saliba,William Saliba,J.Timber,,,,,DEF,2,,,i,100,100,462424.jpg,Ankle injury - Expected back 01 Jun,2026-03-23 13:00:10.244912,6888
7,466075,1,Riccardo,Calafiori,Riccardo Calafiori,Jorginho,,,,,DEF,2,,,a,100,100,466075.jpg,,2026-05-11 00:00:10.879576,8129
8,445122,1,Jurriën,Timber,Jurriën Timber,Kiwior,,,,,DEF,2,,,a,25,25,445122.jpg,,2026-03-23 13:00:10.259821,11707
17,184029,1,Martin,Ødegaard,Martin Ødegaard,Saka,,,,,MID,3,,,a,100,100,184029.jpg,,2026-05-01 14:00:09.623702,2517
18,248857,1,Noni,Madueke,Noni Madueke,Saliba,,,,,MID,3,,,i,100,100,248857.jpg,Hamstring injury - Expected back 01 Jun,2026-04-16 13:00:09.580957,11357
20,116216,1,Leandro,Trossard,Leandro Trossard,Thomas,,,,,MID,3,,,a,100,100,116216.jpg,,2026-03-24 00:00:10.597737,7698
25,499175,1,Ethan,Nwaneri,Ethan Nwaneri,Zinchenko,,,,,MID,3,,,a,0,0,499175.jpg,,2026-01-23 17:18:55.073277,11132
38,199798,2,Ezri,Konsa Ngoyo,Ezri Konsa Ngoyo,Duran,,,,,DEF,2,,,u,100,100,199798.jpg,Loaned to Al-Nassr,2025-11-18 09:30:07.536725,7726
39,441302,2,Ian,Maatsen,Ian Maatsen,Gauci,,,,,DEF,2,,,u,,,441302.jpg,Loaned to Barnsley,,11807
42,606798,2,Andrés,García,Andrés García,Kamara,,,,,DEF,2,,,a,100,100,606798.jpg,,2026-01-29 12:00:08.835746,13392
