element,name,target_gw,target_minutes,target_points
565,Guglielmo Vicario,26,90,2.0
565,Guglielmo Vicario,27,90,0.0
565,Guglielmo Vicario,28,90,1.0
565,Guglielmo Vicario,29,90,1.0
568,Pedro Porro Sauceda,6,27,1.0
568,Pedro Porro Sauceda,7,90,7.0
568,Pedro Porro Sauceda,8,90,1.0
568,Pedro Porro Sauceda,9,90,11.0
568,Pedro Porro Sauceda,10,72,2.0
568,Pedro Porro Sauceda,11,66,2.0
568,Pedro Porro Sauceda,12,12,0.0
568,Pedro Porro Sauceda,13,90,1.0
568,Pedro Porro Sauceda,14,90,1.0
568,Pedro Porro Sauceda,15,90,5.0
568,Pedro Porro Sauceda,16,90,0.0
568,Pedro Porro Sauceda,17,90,1.0
568,Pedro Porro Sauceda,18,90,6.0
568,Pedro Porro Sauceda,19,90,10.0
568,Pedro Porro Sauceda,20,90,4.0
568,Pedro Porro Sauceda,21,90,0.0
568,Pedro Porro Sauceda,22,90,4.0
568,Pedro Porro Sauceda,23,45,1.0
568,Pedro Porro Sauceda,28,90,0.0
568,Pedro Porro Sauceda,29,73,1.0
569,Cristian Romero,6,90,2.0
569,Cristian Romero,7,90,1.0
569,Cristian Romero,10,30,1.0
569,Cristian Romero,11,87,1.0
569,Cristian Romero,12,90,1.0
569,Cristian Romero,14,90,17.0
569,Cristian Romero,15,80,6.0
569,Cristian Romero,16,90,1.0
569,Cristian Romero,17,90,0.0
569,Cristian Romero,19,90,9.0
569,Cristian Romero,20,90,2.0
569,Cristian Romero,21,90,3.0
569,Cristian Romero,22,90,8.0
569,Cristian Romero,23,90,11.0
569,Cristian Romero,24,45,0.0
569,Cristian Romero,25,28,-3.0
570,Kevin Danso,7,5,1.0
570,Kevin Danso,8,90,0.0
570,Kevin Danso,9,90,9.0
570,Kevin Danso,10,59,0.0
570,Kevin Danso,11,2,0.0
570,Kevin Danso,12,45,0.0
570,Kevin Danso,13,90,3.0
570,Kevin Danso,14,90,3.0
570,Kevin Danso,15,9,1.0
570,Kevin Danso,18,90,7.0
570,Kevin Danso,23,77,1.0
570,Kevin Danso,28,1,1.0
570,Kevin Danso,29,90,3.0
571,Ben Davies,16,31,1.0
571,Ben Davies,20,87,9.0
571,Ben Davies,22,18,0.0
572,Radu Drăgușin,18,5,1.0
572,Radu Drăgușin,23,1,1.0
572,Radu Drăgușin,24,90,1.0
572,Radu Drăgușin,25,58,0.0
572,Radu Drăgușin,26,90,3.0
572,Radu Drăgușin,27,90,2.0
572,Radu Drăgușin,28,89,3.0
573,Djed Spence,6,62,2.0
573,Djed Spence,8,85,1.0
573,Djed Spence,9,90,6.0
573,Djed Spence,10,90,2.0
573,Djed Spence,11,90,1.0
573,Djed Spence,12,77,0.0
573,Djed Spence,15,90,6.0
573,Djed Spence,16,58,0.0
573,Djed Spence,17,90,1.0
573,Djed Spence,18,90,7.0
573,Djed Spence,19,90,6.0
573,Djed Spence,20,2,1.0
573,Djed Spence,21,90,1.0
573,Djed Spence,22,71,1.0
573,Djed Spence,23,90,1.0
573,Djed Spence,26,90,0.0
573,Djed Spence,27,90,0.0
574,Destiny Udogie,6,83,2.0
574,Destiny Udogie,7,90,2.0
574,Destiny Udogie,10,17,1.0
574,Destiny Udogie,11,23,4.0
574,Destiny Udogie,12,90,0.0
574,Destiny Udogie,13,84,0.0
574,Destiny Udogie,14,90,1.0
574,Destiny Udogie,23,45,1.0
574,Destiny Udogie,24,90,1.0
574,Destiny Udogie,25,54,0.0
575,Micky van de Ven,6,90,2.0
575,Micky van de Ven,7,90,2.0
575,Micky van de Ven,8,90,0.0
575,Micky van de Ven,9,90,23.0
575,Micky van de Ven,10,90,2.0
575,Micky van de Ven,11,90,1.0
575,Micky van de Ven,12,90,0.0
575,Micky van de Ven,13,90,0.0
575,Micky van de Ven,15,90,6.0
575,Micky van de Ven,16,90,1.0
575,Micky van de Ven,17,90,0.0
575,Micky van de Ven,18,90,11.0
575,Micky van de Ven,19,90,6.0
575,Micky van de Ven,20,90,7.0
575,Micky van de Ven,21,90,0.0
575,Micky van de Ven,22,90,0.0
575,Micky van de Ven,23,90,7.0
575,Micky van de Ven,25,90,1.0
575,Micky van de Ven,26,90,3.0
575,Micky van de Ven,27,90,0.0
575,Micky van de Ven,28,90,0.0
575,Micky van de Ven,29,37,-3.0
580,Brennan Johnson,6,28,1.0
580,Brennan Johnson,7,1,1.0
580,Brennan Johnson,8,4,1.0
580,Brennan Johnson,9,90,3.0
580,Brennan Johnson,10,17,1.0
580,Brennan Johnson,11,90,1.0
580,Brennan Johnson,12,12,1.0
580,Brennan Johnson,14,76,2.0
580,Brennan Johnson,16,10,1.0
580,Brennan Johnson,17,32,1.0
580,Brennan Johnson,18,5,1.0
580,Brennan Johnson,20,71,1.0
580,Brennan Johnson,21,90,2.0
580,Brennan Johnson,22,90,2.0
580,Brennan Johnson,23,75,2.0
580,Brennan Johnson,24,90,2.0
580,Brennan Johnson,25,2,1.0
580,Brennan Johnson,26,32,1.0
580,Brennan Johnson,27,13,1.0
580,Brennan Johnson,28,57,4.0
580,Brennan Johnson,29,23,1.0
582,Mohammed Kudus,6,90,2.0
582,Mohammed Kudus,7,89,12.0
582,Mohammed Kudus,8,90,2.0
582,Mohammed Kudus,9,77,3.0
582,Mohammed Kudus,10,90,1.0
582,Mohammed Kudus,12,77,2.0
582,Mohammed Kudus,13,90,8.0
582,Mohammed Kudus,14,86,7.0
582,Mohammed Kudus,15,79,3.0
582,Mohammed Kudus,16,79,2.0
582,Mohammed Kudus,17,57,1.0
582,Mohammed Kudus,18,84,3.0
582,Mohammed Kudus,19,90,3.0
582,Mohammed Kudus,20,18,1.0
584,Mathys Tel,6,6,1.0
584,Mathys Tel,7,72,9.0
584,Mathys Tel,8,59,1.0
584,Mathys Tel,9,1,1.0
584,Mathys Tel,11,11,6.0
584,Mathys Tel,13,5,1.0
584,Mathys Tel,14,13,4.0
584,Mathys Tel,16,10,1.0
584,Mathys Tel,19,10,1.0
584,Mathys Tel,20,87,2.0
584,Mathys Tel,21,90,10.0
584,Mathys Tel,22,61,2.0
584,Mathys Tel,23,12,1.0
584,Mathys Tel,24,22,1.0
584,Mathys Tel,25,10,1.0
584,Mathys Tel,26,55,1.0
584,Mathys Tel,27,8,1.0
584,Mathys Tel,28,32,1.0
584,Mathys Tel,29,90,2.0
585,Rodrigo Bentancur,6,61,2.0
585,Rodrigo Bentancur,7,90,4.0
585,Rodrigo Bentancur,8,85,12.0
585,Rodrigo Bentancur,9,90,8.0
585,Rodrigo Bentancur,10,59,0.0
585,Rodrigo Bentancur,11,11,1.0
585,Rodrigo Bentancur,12,65,1.0
585,Rodrigo Bentancur,13,30,1.0
585,Rodrigo Bentancur,14,90,3.0
585,Rodrigo Bentancur,15,64,5.0
585,Rodrigo Bentancur,16,58,1.0
585,Rodrigo Bentancur,17,90,3.0
585,Rodrigo Bentancur,18,90,5.0
585,Rodrigo Bentancur,19,90,5.0
585,Rodrigo Bentancur,20,90,3.0
585,Rodrigo Bentancur,21,85,2.0
586,Lucas Bergvall,6,77,1.0
586,Lucas Bergvall,8,11,1.0
586,Lucas Bergvall,9,29,1.0
586,Lucas Bergvall,10,6,1.0
586,Lucas Bergvall,13,76,5.0
586,Lucas Bergvall,14,76,2.0
586,Lucas Bergvall,16,31,0.0
586,Lucas Bergvall,17,70,2.0
586,Lucas Bergvall,18,62,3.0
586,Lucas Bergvall,20,18,1.0
586,Lucas Bergvall,21,56,1.0
586,Lucas Bergvall,22,1,1.0
587,Yves Bissouma,22,45,1.0
587,Yves Bissouma,23,77,4.0
587,Yves Bissouma,24,67,1.0
587,Yves Bissouma,25,10,1.0
587,Yves Bissouma,26,45,1.0
587,Yves Bissouma,27,90,3.0
587,Yves Bissouma,28,79,2.0
587,Yves Bissouma,29,47,0.0
588,Wilson Odobert,6,12,1.0
588,Wilson Odobert,7,84,2.0
588,Wilson Odobert,8,78,2.0
588,Wilson Odobert,10,17,1.0
588,Wilson Odobert,11,45,7.0
588,Wilson Odobert,12,65,2.0
588,Wilson Odobert,13,30,1.0
588,Wilson Odobert,14,3,1.0
588,Wilson Odobert,15,16,1.0
588,Wilson Odobert,17,19,1.0
588,Wilson Odobert,18,27,1.0
588,Wilson Odobert,19,66,3.0
588,Wilson Odobert,20,71,3.0
588,Wilson Odobert,21,33,1.0
588,Wilson Odobert,22,89,2.0
588,Wilson Odobert,23,90,8.0
588,Wilson Odobert,24,22,1.0
588,Wilson Odobert,25,31,1.0
588,Wilson Odobert,26,34,1.0
591,Archie Gray,13,59,1.0
591,Archie Gray,14,3,1.0
591,Archie Gray,15,90,2.0
591,Archie Gray,16,58,0.0
591,Archie Gray,17,70,2.0
591,Archie Gray,18,84,10.0
591,Archie Gray,19,90,3.0
591,Archie Gray,20,71,3.0
591,Archie Gray,21,4,1.0
591,Archie Gray,22,45,0.0
591,Archie Gray,23,12,1.0
591,Archie Gray,24,90,2.0
591,Archie Gray,25,90,2.0
591,Archie Gray,26,90,10.0
591,Archie Gray,27,90,1.0
591,Archie Gray,28,90,5.0
591,Archie Gray,29,90,5.0
593,Pape Matar Sarr,6,12,4.0
593,Pape Matar Sarr,7,17,1.0
593,Pape Matar Sarr,8,4,1.0
593,Pape Matar Sarr,9,12,6.0
593,Pape Matar Sarr,10,90,4.0
593,Pape Matar Sarr,11,90,2.0
593,Pape Matar Sarr,12,24,1.0
593,Pape Matar Sarr,13,13,1.0
593,Pape Matar Sarr,14,86,2.0
593,Pape Matar Sarr,15,10,1.0
593,Pape Matar Sarr,24,45,1.0
593,Pape Matar Sarr,25,90,2.0
593,Pape Matar Sarr,26,90,8.0
593,Pape Matar Sarr,27,90,4.0
593,Pape Matar Sarr,28,32,1.0
593,Pape Matar Sarr,29,90,1.0
596,Dominic Solanke-Mitchell,22,28,1.0
596,Dominic Solanke-Mitchell,23,90,2.0
596,Dominic Solanke-Mitchell,24,89,12.0
596,Dominic Solanke-Mitchell,25,79,2.0
596,Dominic Solanke-Mitchell,26,90,2.0
596,Dominic Solanke-Mitchell,27,28,1.0
596,Dominic Solanke-Mitchell,28,90,2.0
596,Dominic Solanke-Mitchell,29,73,7.0
597,Richarlison de Andrade,6,90,2.0
597,Richarlison de Andrade,7,16,1.0
597,Richarlison de Andrade,8,30,1.0
597,Richarlison de Andrade,9,28,4.0
597,Richarlison de Andrade,10,30,1.0
597,Richarlison de Andrade,11,90,6.0
597,Richarlison de Andrade,12,90,6.0
597,Richarlison de Andrade,13,59,1.0
597,Richarlison de Andrade,14,13,0.0
597,Richarlison de Andrade,15,90,8.0
597,Richarlison de Andrade,16,90,2.0
597,Richarlison de Andrade,17,10,4.0
597,Richarlison de Andrade,18,90,5.0
597,Richarlison de Andrade,19,90,2.0
597,Richarlison de Andrade,20,90,2.0
597,Richarlison de Andrade,21,23,1.0
597,Richarlison de Andrade,27,22,1.0
597,Richarlison de Andrade,28,32,5.0
597,Richarlison de Andrade,29,16,1.0
599,Dane Scarlett,20,2,1.0
599,Dane Scarlett,23,5,1.0
600,Alphonse Areola,6,90,3.0
600,Alphonse Areola,7,90,2.0
600,Alphonse Areola,8,90,2.0
600,Alphonse Areola,9,90,2.0
600,Alphonse Areola,10,90,3.0
600,Alphonse Areola,11,90,2.0
600,Alphonse Areola,12,90,9.0
600,Alphonse Areola,13,90,2.0
600,Alphonse Areola,14,90,3.0
600,Alphonse Areola,15,90,3.0
600,Alphonse Areola,16,90,1.0
600,Alphonse Areola,17,90,2.0
600,Alphonse Areola,18,90,3.0
600,Alphonse Areola,19,90,2.0
600,Alphonse Areola,20,90,2.0
600,Alphonse Areola,21,90,2.0
600,Alphonse Areola,22,90,3.0
600,Alphonse Areola,23,90,2.0
600,Alphonse Areola,24,90,2.0
603,El Hadji Malick Diouf,6,90,5.0
603,El Hadji Malick Diouf,7,90,3.0
603,El Hadji Malick Diouf,8,45,1.0
603,El Hadji Malick Diouf,9,90,1.0
603,El Hadji Malick Diouf,10,90,2.0
603,El Hadji Malick Diouf,11,90,1.0
603,El Hadji Malick Diouf,12,90,3.0
603,El Hadji Malick Diouf,13,90,1.0
603,El Hadji Malick Diouf,14,90,3.0
603,El Hadji Malick Diouf,15,82,6.0
603,El Hadji Malick Diouf,16,90,0.0
603,El Hadji Malick Diouf,23,20,1.0
603,El Hadji Malick Diouf,24,80,1.0
603,El Hadji Malick Diouf,25,78,9.0
603,El Hadji Malick Diouf,26,79,6.0
603,El Hadji Malick Diouf,27,90,9.0
603,El Hadji Malick Diouf,28,89,3.0
603,El Hadji Malick Diouf,29,90,6.0
605,Maximilian Kilman,6,90,3.0
605,Maximilian Kilman,7,90,1.0
605,Maximilian Kilman,8,90,3.0
605,Maximilian Kilman,9,90,1.0
605,Maximilian Kilman,10,90,2.0
605,Maximilian Kilman,11,90,1.0
605,Maximilian Kilman,12,90,3.0
605,Maximilian Kilman,14,3,1.0
605,Maximilian Kilman,15,90,4.0
605,Maximilian Kilman,17,90,1.0
605,Maximilian Kilman,18,90,4.0
605,Maximilian Kilman,19,90,0.0
605,Maximilian Kilman,20,90,1.0
605,Maximilian Kilman,22,1,1.0
605,Maximilian Kilman,23,1,1.0
605,Maximilian Kilman,24,24,0.0
606,Konstantinos Mavropanos,6,90,1.0
606,Konstantinos Mavropanos,7,90,3.0
606,Konstantinos Mavropanos,8,45,1.0
606,Konstantinos Mavropanos,13,90,3.0
606,Konstantinos Mavropanos,14,90,4.0
606,Konstantinos Mavropanos,15,90,4.0
606,Konstantinos Mavropanos,16,90,1.0
606,Konstantinos Mavropanos,17,11,1.0
606,Konstantinos Mavropanos,19,45,1.0
606,Konstantinos Mavropanos,20,90,1.0
606,Konstantinos Mavropanos,21,90,2.0
606,Konstantinos Mavropanos,22,90,4.0
606,Konstantinos Mavropanos,23,90,2.0
606,Konstantinos Mavropanos,24,90,3.0
606,Konstantinos Mavropanos,25,90,8.0
606,Konstantinos Mavropanos,26,90,2.0
606,Konstantinos Mavropanos,27,90,6.0
606,Konstantinos Mavropanos,28,90,2.0
606,Konstantinos Mavropanos,29,1,1.0
608,Ollie Scarles,8,45,1.0
608,Ollie Scarles,9,24,0.0
608,Ollie Scarles,17,63,1.0
608,Ollie Scarles,18,90,2.0
608,Ollie Scarles,19,90,3.0
608,Ollie Scarles,20,90,1.0
608,Ollie Scarles,21,62,4.0
608,Ollie Scarles,22,90,2.0
608,Ollie Scarles,23,70,5.0
608,Ollie Scarles,24,9,0.0
608,Ollie Scarles,25,11,1.0
608,Ollie Scarles,26,10,1.0
609,Jean-Clair Todibo,8,90,1.0
609,Jean-Clair Todibo,9,90,0.0
609,Jean-Clair Todibo,10,90,4.0
609,Jean-Clair Todibo,11,90,1.0
609,Jean-Clair Todibo,12,90,5.0
609,Jean-Clair Todibo,13,90,1.0
609,Jean-Clair Todibo,14,90,4.0
609,Jean-Clair Todibo,15,90,2.0
609,Jean-Clair Todibo,16,90,1.0
609,Jean-Clair Todibo,17,90,1.0
609,Jean-Clair Todibo,18,90,1.0
609,Jean-Clair Todibo,19,45,1.0
609,Jean-Clair Todibo,21,90,2.0
609,Jean-Clair Todibo,22,90,4.0
609,Jean-Clair Todibo,23,90,2.0
609,Jean-Clair Todibo,24,90,0.0
609,Jean-Clair Todibo,29,90,9.0
610,Aaron Wan-Bissaka,7,78,1.0
610,Aaron Wan-Bissaka,8,45,1.0
610,Aaron Wan-Bissaka,9,78,1.0
610,Aaron Wan-Bissaka,10,90,7.0
610,Aaron Wan-Bissaka,11,90,3.0
610,Aaron Wan-Bissaka,12,90,2.0
610,Aaron Wan-Bissaka,13,90,1.0
610,Aaron Wan-Bissaka,14,90,3.0
610,Aaron Wan-Bissaka,15,90,4.0
610,Aaron Wan-Bissaka,16,90,1.0
610,Aaron Wan-Bissaka,22,90,4.0
610,Aaron Wan-Bissaka,23,90,2.0
610,Aaron Wan-Bissaka,24,90,7.0
610,Aaron Wan-Bissaka,25,90,8.0
610,Aaron Wan-Bissaka,26,90,2.0
610,Aaron Wan-Bissaka,27,90,6.0
610,Aaron Wan-Bissaka,28,90,0.0
610,Aaron Wan-Bissaka,29,90,7.0
612,Lucas Tolentino Coelho de Lima,6,90,4.0
612,Lucas Tolentino Coelho de Lima,7,90,1.0
612,Lucas Tolentino Coelho de Lima,8,90,2.0
612,Lucas Tolentino Coelho de Lima,9,90,1.0
612,Lucas Tolentino Coelho de Lima,10,90,9.0
612,Lucas Tolentino Coelho de Lima,11,82,4.0
612,Lucas Tolentino Coelho de Lima,13,83,-1.0
612,Lucas Tolentino Coelho de Lima,15,81,3.0
612,Lucas Tolentino Coelho de Lima,16,88,2.0
612,Lucas Tolentino Coelho de Lima,17,77,2.0
612,Lucas Tolentino Coelho de Lima,18,81,3.0
612,Lucas Tolentino Coelho de Lima,19,82,13.0
612,Lucas Tolentino Coelho de Lima,21,62,2.0
613,Tomáš Souček,8,70,2.0
613,Tomáš Souček,9,64,2.0
613,Tomáš Souček,10,29,6.0
613,Tomáš Souček,11,28,12.0
613,Tomáš Souček,12,38,1.0
613,Tomáš Souček,13,2,1.0
613,Tomáš Souček,14,82,2.0
613,Tomáš Souček,15,8,1.0
613,Tomáš Souček,16,2,1.0
613,Tomáš Souček,17,12,1.0
613,Tomáš Souček,18,7,1.0
613,Tomáš Souček,19,8,1.0
613,Tomáš Souček,20,45,1.0
613,Tomáš Souček,21,90,6.0
613,Tomáš Souček,22,90,3.0
613,Tomáš Souček,23,90,2.0
613,Tomáš Souček,24,90,2.0
613,Tomáš Souček,25,90,3.0
613,Tomáš Souček,26,90,9.0
613,Tomáš Souček,27,71,2.0
613,Tomáš Souček,28,89,7.0
613,Tomáš Souček,29,90,3.0
614,James Ward-Prowse,26,7,1.0
614,James Ward-Prowse,27,33,4.0
614,James Ward-Prowse,28,74,2.0
614,James Ward-Prowse,29,33,1.0
615,Crysencio Summerville,6,76,2.0
615,Crysencio Summerville,7,90,1.0
615,Crysencio Summerville,8,90,1.0
615,Crysencio Summerville,9,78,1.0
615,Crysencio Summerville,10,78,2.0
615,Crysencio Summerville,11,82,5.0
615,Crysencio Summerville,15,71,3.0
615,Crysencio Summerville,16,87,2.0
615,Crysencio Summerville,17,78,2.0
615,Crysencio Summerville,18,55,1.0
615,Crysencio Summerville,19,27,1.0
615,Crysencio Summerville,20,90,2.0
615,Crysencio Summerville,21,90,4.0
615,Crysencio Summerville,22,90,10.0
615,Crysencio Summerville,23,90,8.0
615,Crysencio Summerville,24,90,7.0
615,Crysencio Summerville,25,90,11.0
615,Crysencio Summerville,26,89,3.0
615,Crysencio Summerville,27,90,3.0
615,Crysencio Summerville,28,90,1.0
615,Crysencio Summerville,29,90,11.0
618,Guido Rodríguez,8,19,1.0
618,Guido Rodríguez,15,63,2.0
618,Guido Rodríguez,16,1,1.0
618,Guido Rodríguez,17,11,1.0
618,Guido Rodríguez,22,11,1.0
619,Luis Guilherme Lira dos Santos,6,13,1.0
619,Luis Guilherme Lira dos Santos,12,45,1.0
619,Luis Guilherme Lira dos Santos,13,22,1.0
620,George Earthy,18,8,1.0
621,Andy Irving,6,1,1.0
621,Andy Irving,8,60,2.0
621,Andy Irving,9,64,2.0
621,Andy Irving,14,7,1.0
623,Freddie Potts,6,31,1.0
623,Freddie Potts,7,29,1.0
623,Freddie Potts,9,26,1.0
623,Freddie Potts,10,90,2.0
623,Freddie Potts,11,61,4.0
623,Freddie Potts,12,90,2.0
623,Freddie Potts,13,87,2.0
623,Freddie Potts,14,82,2.0
623,Freddie Potts,15,26,0.0
623,Freddie Potts,16,87,5.0
623,Freddie Potts,17,78,2.0
623,Freddie Potts,18,90,2.0
623,Freddie Potts,19,90,2.0
623,Freddie Potts,20,45,1.0
623,Freddie Potts,21,10,1.0
623,Freddie Potts,23,15,1.0
623,Freddie Potts,25,33,1.0
623,Freddie Potts,26,79,3.0
624,Jarrod Bowen,6,90,9.0
624,Jarrod Bowen,7,90,2.0
624,Jarrod Bowen,8,90,2.0
624,Jarrod Bowen,9,90,5.0
624,Jarrod Bowen,10,90,2.0
624,Jarrod Bowen,11,90,2.0
624,Jarrod Bowen,12,90,4.0
624,Jarrod Bowen,13,90,2.0
624,Jarrod Bowen,14,90,5.0
624,Jarrod Bowen,15,90,9.0
624,Jarrod Bowen,16,90,8.0
624,Jarrod Bowen,17,90,1.0
624,Jarrod Bowen,18,90,2.0
624,Jarrod Bowen,19,90,7.0
624,Jarrod Bowen,20,90,4.0
624,Jarrod Bowen,21,90,2.0
624,Jarrod Bowen,22,90,3.0
624,Jarrod Bowen,23,90,12.0
624,Jarrod Bowen,24,80,8.0
624,Jarrod Bowen,25,90,2.0
624,Jarrod Bowen,26,89,5.0
624,Jarrod Bowen,27,90,4.0
624,Jarrod Bowen,28,90,7.0
624,Jarrod Bowen,29,90,4.0
625,Niclas Füllkrug,6,90,2.0
625,Niclas Füllkrug,7,60,2.0
625,Niclas Füllkrug,12,16,1.0
625,Niclas Füllkrug,13,12,1.0
626,Callum Marshall,7,29,1.0
626,Callum Marshall,8,29,1.0
627,Sam Johnstone,6,90,2.0
627,Sam Johnstone,7,90,3.0
627,Sam Johnstone,8,90,1.0
627,Sam Johnstone,9,90,2.0
627,Sam Johnstone,10,90,2.0
627,Sam Johnstone,11,90,2.0
627,Sam Johnstone,12,90,1.0
627,Sam Johnstone,13,90,3.0
627,Sam Johnstone,14,90,2.0
627,Sam Johnstone,15,90,1.0
627,Sam Johnstone,16,90,-1.0
628,José Malheiro de Sá,17,90,2.0
628,José Malheiro de Sá,18,90,1.0
628,José Malheiro de Sá,19,90,4.0
628,José Malheiro de Sá,20,90,6.0
628,José Malheiro de Sá,21,90,1.0
628,José Malheiro de Sá,22,90,7.0
628,José Malheiro de Sá,23,90,1.0
628,José Malheiro de Sá,24,90,1.0
628,José Malheiro de Sá,25,90,2.0
628,José Malheiro de Sá,26,180,13.0
628,José Malheiro de Sá,27,90,2.0
628,José Malheiro de Sá,28,90,8.0
628,José Malheiro de Sá,29,90,3.0
631,Emmanuel Agbadou,6,45,1.0
631,Emmanuel Agbadou,7,30,1.0
631,Emmanuel Agbadou,10,35,-3.0
631,Emmanuel Agbadou,12,90,3.0
631,Emmanuel Agbadou,13,90,2.0
631,Emmanuel Agbadou,14,90,2.0
631,Emmanuel Agbadou,15,90,2.0
631,Emmanuel Agbadou,16,90,0.0
631,Emmanuel Agbadou,24,90,3.0
632,Matt Doherty,6,45,0.0
632,Matt Doherty,8,66,2.0
632,Matt Doherty,16,68,5.0
632,Matt Doherty,17,89,1.0
632,Matt Doherty,18,61,1.0
632,Matt Doherty,19,90,2.0
632,Matt Doherty,25,45,0.0
632,Matt Doherty,29,58,1.0
633,Hugo Bueno López,6,90,2.0
633,Hugo Bueno López,7,76,8.0
633,Hugo Bueno López,8,90,1.0
633,Hugo Bueno López,9,84,1.0
633,Hugo Bueno López,10,90,1.0
633,Hugo Bueno López,11,90,1.0
633,Hugo Bueno López,12,2,1.0
633,Hugo Bueno López,13,13,1.0
633,Hugo Bueno López,15,20,1.0
633,Hugo Bueno López,18,61,1.0
633,Hugo Bueno López,19,90,5.0
633,Hugo Bueno López,20,90,11.0
633,Hugo Bueno López,21,90,2.0
633,Hugo Bueno López,22,90,6.0
633,Hugo Bueno López,23,90,1.0
633,Hugo Bueno López,24,88,2.0
633,Hugo Bueno López,25,90,1.0
633,Hugo Bueno López,26,149,8.0
633,Hugo Bueno López,27,90,4.0
633,Hugo Bueno López,28,90,6.0
633,Hugo Bueno López,29,11,1.0
634,Yerson Mosquera Valdelamar,7,1,1.0
634,Yerson Mosquera Valdelamar,10,45,-3.0
634,Yerson Mosquera Valdelamar,13,76,1.0
634,Yerson Mosquera Valdelamar,14,80,1.0
634,Yerson Mosquera Valdelamar,15,90,-1.0
634,Yerson Mosquera Valdelamar,16,90,0.0
634,Yerson Mosquera Valdelamar,18,78,3.0
634,Yerson Mosquera Valdelamar,19,90,4.0
634,Yerson Mosquera Valdelamar,20,90,6.0
634,Yerson Mosquera Valdelamar,21,90,3.0
634,Yerson Mosquera Valdelamar,22,90,8.0
634,Yerson Mosquera Valdelamar,23,90,0.0
634,Yerson Mosquera Valdelamar,24,90,0.0
634,Yerson Mosquera Valdelamar,25,90,1.0
634,Yerson Mosquera Valdelamar,26,180,9.0
634,Yerson Mosquera Valdelamar,27,90,4.0
634,Yerson Mosquera Valdelamar,28,90,9.0
634,Yerson Mosquera Valdelamar,29,31,1.0
635,Rodrigo Martins Gomes,8,76,2.0
635,Rodrigo Martins Gomes,9,90,1.0
635,Rodrigo Martins Gomes,22,5,1.0
635,Rodrigo Martins Gomes,23,45,1.0
635,Rodrigo Martins Gomes,24,70,2.0
635,Rodrigo Martins Gomes,25,45,1.0
635,Rodrigo Martins Gomes,26,79,2.0
635,Rodrigo Martins Gomes,28,1,7.0
635,Rodrigo Martins Gomes,29,20,7.0
636,Santiago Ignacio Bueno,6,90,12.0
636,Santiago Ignacio Bueno,7,90,1.0
636,Santiago Ignacio Bueno,8,90,1.0
636,Santiago Ignacio Bueno,9,90,4.0
636,Santiago Ignacio Bueno,10,90,2.0
636,Santiago Ignacio Bueno,11,90,1.0
636,Santiago Ignacio Bueno,17,90,3.0
636,Santiago Ignacio Bueno,18,90,7.0
636,Santiago Ignacio Bueno,20,90,6.0
636,Santiago Ignacio Bueno,21,90,2.0
636,Santiago Ignacio Bueno,22,90,6.0
636,Santiago Ignacio Bueno,23,90,1.0
636,Santiago Ignacio Bueno,24,88,2.0
636,Santiago Ignacio Bueno,25,90,1.0
636,Santiago Ignacio Bueno,26,180,9.0
636,Santiago Ignacio Bueno,27,90,2.0
636,Santiago Ignacio Bueno,28,90,6.0
636,Santiago Ignacio Bueno,29,90,1.0
637,Toti Gomes,6,1,1.0
637,Toti Gomes,10,45,0.0
637,Toti Gomes,11,90,1.0
637,Toti Gomes,12,90,3.0
637,Toti Gomes,13,90,4.0
637,Toti Gomes,14,90,2.0
637,Toti Gomes,15,69,1.0
637,Toti Gomes,16,85,4.0
637,Toti Gomes,28,90,8.0
638,Ki-Jana Hoever,8,23,1.0
638,Ki-Jana Hoever,9,75,1.0
638,Ki-Jana Hoever,10,45,1.0
638,Ki-Jana Hoever,14,9,1.0
638,Ki-Jana Hoever,15,85,0.0
638,Ki-Jana Hoever,17,80,4.0
640,Pedro Cardoso de Lima,21,1,1.0
640,Pedro Cardoso de Lima,24,1,1.0
640,Pedro Cardoso de Lima,25,1,1.0
642,Hwang Hee-chan,6,45,1.0
642,Hwang Hee-chan,7,59,1.0
642,Hwang Hee-chan,9,22,1.0
642,Hwang Hee-chan,11,69,2.0
642,Hwang Hee-chan,12,24,1.0
642,Hwang Hee-chan,14,23,1.0
642,Hwang Hee-chan,16,79,1.0
642,Hwang Hee-chan,17,89,1.0
642,Hwang Hee-chan,18,61,2.0
642,Hwang Hee-chan,19,87,2.0
642,Hwang Hee-chan,20,60,11.0
642,Hwang Hee-chan,21,90,1.0
642,Hwang Hee-chan,22,84,3.0
642,Hwang Hee-chan,23,70,2.0
642,Hwang Hee-chan,24,69,2.0
642,Hwang Hee-chan,25,42,1.0
643,André Trindade da Costa Neto,6,90,5.0
643,André Trindade da Costa Neto,7,90,3.0
643,André Trindade da Costa Neto,8,90,4.0
643,André Trindade da Costa Neto,9,67,2.0
643,André Trindade da Costa Neto,10,14,1.0
643,André Trindade da Costa Neto,11,90,1.0
643,André Trindade da Costa Neto,12,90,4.0
643,André Trindade da Costa Neto,13,90,3.0
643,André Trindade da Costa Neto,14,90,2.0
643,André Trindade da Costa Neto,15,90,2.0
643,André Trindade da Costa Neto,16,90,4.0
643,André Trindade da Costa Neto,17,90,2.0
643,André Trindade da Costa Neto,18,90,3.0
643,André Trindade da Costa Neto,20,45,1.0
